"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","class"
0.15562920875,0.4407985,0.4448785125,0.478952125,0.612445625,0.402433,0.4072558125,0.0503825125,0.312548625,62.033525,53.6522625,53.7756875,42.0254625,40.338875,38.5479375,1.31933275,1.57732575,1.570683625,49.2947,3.88680825,1.3289255,15.864955,5.51782875,5.664155,0.64017275,0.303039625,0.322087125,75.7443875,0.35677075,-1.7046795,52.395025,0.3356461,14.45131875,0.3523175375,3.493560125,-0.70317345,165.281375,0.4766495,20.25705375,40.5728375,2.215629825,32.08777125,9.95626625,118.80275,43.0939,0.548125,0.2835912375,0.0566440375,168.69925,0.3456965,31.5434925,10.30802,0.185002875,0.348305,"1"
0.234951736931818,0.742499210227273,0.362815647727273,0.561573842045455,0.415234073863636,0.719022108522727,0.326087045454545,0.0516885517045455,0.313361703977273,140.273630681818,153.889397727273,164.582215909091,19.2924204545455,16.4504995454545,14.9873302272727,-0.160214854545455,-0.259314481863636,-0.639575815397727,81.3004306818182,-1.64975076818182,-4.11945671022727,3.70328227272727,1.11220171022727,2.14342325,-0.746598539204545,-0.318892098863636,0.226633133409091,77.0496590909091,0.503831272159091,2.10973358522727,40.8462022727273,0.403400301136364,8.31821942045454,0.291622940340909,0.130937863636364,-2.8460429,177.044573863636,0.306676130113636,136.943403409091,41.4627551136364,0.393256175,54.8585920454545,9.03766732954545,111.454835795455,55.344975,0.572590073863636,0.338700354545454,0.0593168079545455,133.630443181818,0.852109585227273,22.5377849431818,10.9308695454545,0.0965052803409091,0.458698553977273,"0"
0.06936038,0.3963142,0.250320638461538,0.528785076923077,0.654995692307692,0.358764461538462,0.216784438461538,0.0696099230769231,0.338468523076923,70.8082769230769,54.1757692307692,38.9518923076923,23.5755461538462,22.2884892307692,19.0592992307692,1.05476629230769,1.02431200769231,1.18928558461538,52.7298384615384,4.17565046153846,13.6561266153846,8.46814846153846,5.14451923076923,6.38803923076923,0.2470579,0.785591076923077,0.689090238461538,73.7977384615385,0.4211272,3.16430423076923,16.7275438461538,0.336927384615385,9.26250638461539,0.284311446153846,0.402712261538462,0.170165076923077,81.9573076923077,0.288461453846154,168.194692307692,33.0929484615385,0.829004,27.8821638461538,11.7670310846154,235.589076923077,22.3352507692308,0.499014761538462,0.402973438461538,0.0691016692307692,61.6093,-3.36708030769231,27.8743384615385,8.510083,0.190667440769231,0.585241792307692,"1"
0.0964592381118881,0.340195098251748,0.359336199300699,0.545150256993007,0.52442456993007,0.309037437412587,0.313956681468532,0.0660998909090909,0.307022547552448,178.684034965035,176.53177972028,176.714181818182,59.9887608391608,59.2683506993007,58.0381548951049,-0.688575176573426,-0.70765873986014,-0.701817431118881,84.9336374125874,0.541241430419581,0.242178756643357,13.6313970979021,2.22494715734266,4.22610821678322,-1.12151726923077,0.296644678321678,-0.163787431818182,71.0950727272727,0.436436443706294,2.07826831468532,26.3756181818182,0.427279097902098,10.103843986014,0.423311762587413,1.74848943286713,-0.734781027972028,124.224993006993,0.482305041958042,121.039321328671,24.2159535664336,0.287829821013986,38.7370137412587,9.2781781993007,61.5924940559441,35.2957912587413,0.520333534965035,0.363948356643357,0.052533270979021,106.812531818182,-0.488445344055944,51.2763118881119,9.31792496503497,0.246070558328671,0.550161596153846,"1"
0.2741196,0.766170714285714,0.473115142857143,0.578624714285714,0.485401385714286,0.729540571428571,0.41242,0.0389794428571429,0.394330857142857,115.126671428571,127.464571428571,136.907285714286,18.7964728571429,16.9491985714286,14.8240871428571,-0.107560328571429,-0.409785,-0.619139,75.3142571428571,-1.76447728571429,-4.18311428571429,4.31645857142857,0.959677,1.97401371428571,-0.827246871428571,0.109851,-0.467219,77.0323714285714,0.702678428571429,2.39150428571429,13.7503528571429,0.475088,9.11017,0.304149857142857,3.50034242857143,1.30603885714286,165.552285714286,0.406746142857143,165.967142857143,23.5676714285714,0.458850285714286,54.6745428571429,12.4642771428571,191.322428571429,54.1713142857143,0.493892,0.355514957142857,0.0554611142857143,117.219057142857,1.23453242857143,25.2490985714286,6.07587428571429,0.08135587,0.4987395,"0"
0.31173112,0.9230556,0.4560764,0.4667506,0.21270289,0.9212019,0.3931101,0.03849438,0.32683852,182.0382,198.877,216.3903,13.392377,10.217285,9.328998,-0.49382156,-0.8843881,-1.1588777,90.27744,-1.3387938,-5.1582199,1.9296439,0.7206404,1.5975972,-1.2196917,-0.16091913,0.0947021,75.3739,0.6223264,2.0762389,25.774496,0.31495801,10.694449,0.3326338,1.8074705,0.18304599,72.82169,0.33,228.8706,58.38481,-0.06258114,59.83286,11.417684,89.30144,20.762049,0.5335828,0.3063061,0.06623315,100.91635,-0.8288921,38.20143,11.107866,0.144347182,0.47617962,"0"
0.1068904,0.4083334625,0.41931425,0.30114925,0.397494625,0.3750543625,0.366068125,0.04728705,0.349203125,80.34335,74.9318,63.5192625,20.201025,18.9416375,17.3906125,0.4233611,0.746712875,1.277667875,60.542225,-0.20869415,6.496005,6.38506375,1.98177,3.39747125,-0.1298664375,-0.1715487375,0.409475875,71.9944625,0.2798610375,3.23281520125,35.50401625,0.38591405,9.59236,0.311861075,0.85862875,1.331488625,197.34375,0.264713475,157.187875,32.7571375,0.13673745125,21.564275,8.9814025,215.746,29.56101875,0.583184,0.4072147125,0.074807675,115.5339,0.786879875,56.9549,6.83321375,0.1950666125,0.5743475875,"0"
0.136138558333333,0.646064916666667,0.432175833333333,0.44163775,0.429219508333333,0.628148583333333,0.333828166666667,0.0502882416666667,0.465932,147.21375,140.2235,133.650333333333,39.2527083333333,39.7785333333333,40.41755,0.0271326158333334,0.18938215,0.234316666666667,78.277025,0.818693416666667,2.89228366666667,9.25118333333333,2.20301133333333,4.04164083333333,-0.438420333333333,-0.0471568333333335,0.670970333333333,74.428675,0.439120391666667,-1.20605525,24.0534941666667,0.205265425,11.9512633333333,0.384402958333333,0.4575165,-1.85765199166667,63.2323916666667,0.388483833333333,195.120416666667,18.0202433333333,0.805600333333333,42.4580083333333,8.5179575,97.7794666666667,34.3312416666667,0.587668666666667,0.233682331666667,0.0488367416666667,129.247,0.780256825,46.7670416666667,10.27297,0.2233664525,0.569076791666667,"1"
0.190105735512821,0.554550351025641,0.468618256410256,0.53772028,0.60241927948718,0.521066058461539,0.431909456410256,0.0447659946153846,0.346944397435897,144.988294871795,137.502838461538,120.723481025641,44.2204735897436,42.2793633333333,41.1462353846154,-0.309637123846154,-0.273928472307692,-0.0595750756410256,77.1202823076923,-0.248099307692307,6.46195271794872,10.7332086666667,2.60163569487179,4.69969651282051,-0.810040685897436,0.655850366666667,0.422023845007692,71.8135825641026,0.557588968974359,1.61261682307692,32.490723974359,0.316973749230769,10.0899661153846,0.247360304615385,1.7312720324359,-0.162701587179487,71.9030664102564,0.398821181794872,200.317587179487,24.720135,0.505766158974359,26.6673486153846,10.1493067179487,148.682274358974,28.5241347179487,0.455087957692308,0.342355033846154,0.0464268164102564,143.181651282051,0.306766088461538,28.6040817435897,11.1661447435897,0.147296568615385,0.586451602051282,"1"
0.173887704666667,0.483194493333333,0.467152893333333,0.535018466666667,0.574258466666667,0.459791253333333,0.422597073333333,0.0583469533333333,0.308493606666667,119.77018,114.62492,108.412166666667,27.3015173333333,27.2209133333333,27.7330066666667,-0.0449726933333334,-0.156522217333333,-0.132798113333333,72.2403866666667,0.517837666666667,3.0065276,7.375524,1.82118833333333,3.10842,-0.840230648666667,0.308845413333333,0.0992996,72.8632,0.353611113333333,0.66522234,55.3843733333333,0.351653853333333,10.3834881333333,0.4008058,0.996230153333333,-0.786087666666667,181.735933333333,0.389629713333333,158.7608,42.0423333333333,0.746825326666667,37.193088,8.29025533333333,50.45982,36.73019,0.411419173333333,0.376729066666667,0.0681238266666667,244.444933333333,0.176279073333333,39.7486333333333,8.92951133333333,0.115334623333333,0.566951793333333,"0"
