"ParticleID_0","ParticleID_1","ParticleID_2","ParticleID_3","ParticleID_4","ParticleID_5","ParticleID_6","ParticleID_7","ParticleID_8","ParticleID_9","ParticleID_10","ParticleID_11","ParticleID_12","ParticleID_13","ParticleID_14","ParticleID_15","ParticleID_16","ParticleID_17","ParticleID_18","ParticleID_19","ParticleID_20","ParticleID_21","ParticleID_22","ParticleID_23","ParticleID_24","ParticleID_25","ParticleID_26","ParticleID_27","ParticleID_28","ParticleID_29","ParticleID_30","ParticleID_31","ParticleID_32","ParticleID_33","ParticleID_34","ParticleID_35","ParticleID_36","ParticleID_37","ParticleID_38","ParticleID_39","ParticleID_40","ParticleID_41","ParticleID_42","ParticleID_43","ParticleID_44","ParticleID_45","ParticleID_46","ParticleID_47","ParticleID_48","ParticleID_49","class"
5.52066,1.92724540740741,73.9372851851852,0.302991111111111,0.00354516259259259,0.129001014814815,0.733777666666667,0.793246888888889,3.47319444444444,0.134402614814815,4.23692888888889,110.986333333333,0.113644644444444,0.392266062962963,1.99811481481482,592.208074074074,0.202104259259259,24.9329755555556,0.255122222222222,0.788181074074074,-0.788150466666667,0.284692962962963,62.574337037037,2.22574,0.430055296296296,-0.652018133333333,181.634444444444,1.62581037037037,0.145272766666667,-0.293889048148148,9.3405837037037,0.805155592592593,2.18754888888889,398.55437037037,0.0481413512222222,0.260320555555556,-0.064001862962963,-1.81332511111111,1.2884192962963,0.136641314814815,144.692185185185,-22.0764840740741,0.439031422222222,5.92674296296296,0.000940267777777778,0.278813814814815,-0.184502040740741,4.0776962962963,2.89462277777778,0.207119333333333,"False"
3.29091482142857,0.503889458333333,40.736021474359,0.247959391941392,0.0148875391163004,0.421011526098901,1.21455493818681,0.849736614010989,3.35009304945055,0.217282717490842,4.39267191391941,419.705543956044,0.862047678571428,0.269048407509157,2.27535850274725,1564.48706959707,0.999764142857143,6.78274997710623,0.284337915750916,0.965318023809524,0.817398601053113,0.329024981227106,114.97180709707,5.36536794871795,0.482722536630037,0.0927879353589744,14.4012850869963,1.40314879120879,0.141109453296703,0.0504253327380952,6.37469652930403,1.41523554029304,0.381745710622711,131.764982692308,0.102320764835165,0.373972403388278,0.659195987179487,-4.44969614468864,1.3895223992674,0.0718234532051282,158.896239010989,-8.76596355586081,0.206842039377289,5.26795535714286,0.00148371066391941,0.110268655998168,0.193669816804029,1.06385004258242,0.00279168333104396,0.256870001831502,"True"
5.13097333333333,2.19838333333333,23.7685966666667,0.235804333333333,0.00510834,0.209937,1.31457666666667,0.859353,3.30617333333333,0.133775,4.22504666666667,2.67793533333333,0.1461615,0.352062666666667,2.34877333333333,491.717333333333,0.222211666666667,71.132,0.273942666666667,1.12975833333333,0.111478333333333,0.344082,35.3526,3.93416,0.434999333333333,0.264994433333333,84.4038333333333,1.68034333333333,0.136738166666667,-0.14286,5.19557,1.00284466666667,1.94735933333333,471.137,0.0368924333333333,0.183984333333333,0.264085324,-2.34251266666667,1.38578666666667,0.0701809666666667,125.098666666667,19.9648533333333,0.352988333333333,2.59245,0,0.1583602,-0.492532,1.80590066666667,1.53696666666667,0.279546333333333,"False"
6.52792482142857,1.78136267857143,81.4115473214286,0.3098181875,0.00610592,0.111361065178571,0.829336232142857,0.741064276785714,3.68579803571429,0.183733142857143,4.48432053571429,309.49175,0.2261916875,0.630637714285714,1.701860625,630.202017857143,0.204519508928571,45.1633464285714,0.250729964285714,0.522199345535714,-3.93868316964286,0.3074271875,54.6530910714286,2.88918428571429,0.400782107142857,-5.27444914285714,107.742673214286,1.74280303571429,0.172701928571429,-0.764050901785714,9.53103366071429,0.704121741071429,1.93226158928571,300.713357142857,0.0528961258928571,0.285083544642857,0.0679788482142857,-1.96523017857143,1.215501625,0.111827145535714,158.235767857143,-51.8870928571429,0.418273136607143,15.9326536607143,0.0734663214285714,0.246509641071429,-1.69319593125,3.63132767857143,1.19882514285714,0.2087243125,"False"
5.01268802991453,1.60753554017094,223.76239017094,0.307954162393162,0.00256168217948718,0.0382856427564103,1.0043662525641,0.859187093162393,3.3775207948718,0.149150433760684,4.16096511965812,14.9723714540598,0.434774892094017,0.187668133803419,2.34983332478632,716.186357692308,0.269503102991453,70.454472948718,0.283468323076923,0.51830681025641,0.261422266752137,0.318740534188034,37.2199183333333,3.15061163675214,0.390755683760684,0.303514886410256,169.884877350427,1.56235722649573,0.215714152136752,-0.773412346581197,7.45533882478632,0.603541313247863,1.7899193957265,471.868664957265,0.0834986477350427,0.266675614529915,0.389311295470085,-1.95763079188034,1.12768429188034,0.0805014153418803,121.993131196581,-43.966196965812,0.983541699636752,4.59253917094017,8.87469444444444e-05,0.217224891666667,0.0729490393162393,2.74752088675214,1.66883428814103,0.189972048931624,"False"
4.97073163636364,2.0057151969697,188.440931818182,0.260615303030303,0.00280580446969697,0.0248361336363636,0.994561722727273,0.84699363030303,3.31412589393939,0.142357836363636,4.18165907575758,5.66257028333333,0.231585984848485,0.0954499834848485,2.55269407575758,528.500228787879,0.217054506060606,24.7537261212121,0.274654089393939,1.13308362121212,0.935601309848485,0.33775038030303,43.4767925757576,3.3831706969697,0.438646562121212,0.587591287878788,158.116045454545,1.54244487878788,0.155857935606061,0.160691088787879,6.07486395454545,1.22212743484848,1.33764557121212,478.236766666667,0.0490898426060606,0.242292603030303,0.342502023939394,-2.40469459848485,1.0587969530303,0.0982498081818182,115.720087727273,4.84225021212121,2.02599533181818,3.16919874242424,0.000121654666666667,0.197293762121212,0.29026738030303,2.71197065151515,2.35543892878788,0.304507604545455,"False"
3.59490583916084,0.502402545454546,40.9860639160839,0.246563846153846,0.0194572933916084,0.381904832167832,1.14422861188811,0.842493842657343,3.31870716783217,0.203666160839161,4.37508674825175,357.581461538462,0.863748346153846,0.314484948251748,2.23476472027972,1500.31258741259,0.921766416083916,6.69211230769231,0.269485496503497,1.01721546153846,0.969869112237762,0.334253646853147,121.047285664336,5.27385989510489,0.486157947552447,0.206313730769231,13.4648644405594,1.48213555944056,0.138379538461538,0.166226526573427,6.68133737762238,1.46003454545455,0.418684265734266,140.699702797203,0.081954863986014,0.351297604895105,0.350005782167832,-4.40200171328671,1.38047797202797,0.0789970646853147,176.745576923077,3.19478587412587,0.095806458986014,4.44413527972028,0.00132984126573427,0.114152508741259,0.0937697412587413,1.37585625874126,0.110592700944056,0.26315051048951,"True"
3.40812928571429,0.535591071428571,45.6137235714286,0.252328642857143,0.0207627907142857,0.337516642857143,1.13069457142857,0.894716428571429,3.47168571428571,0.197305857142857,4.34449071428571,215.661857142857,0.912354785714286,0.354593978571429,3.07214357142857,1991.62714285714,1.03750242857143,24.5254678571429,0.2850885,0.52181745,-0.343355157142857,0.296209285714286,157.769142857143,4.04394714285714,0.463186357142857,-1.19414771428571,159.212571428571,1.31694,0.215216,-0.32007455,6.24538357142857,0.902491571428571,1.11917228571429,370.857714285714,0.0942520642857143,0.258926428571429,1.28463957142857,-3.02721571428571,1.49143785714286,0.0786813428571429,142.973428571429,-34.4482978571429,-0.112571142857143,8.29699642857143,0.0151625371428571,0.160853078571429,-0.30594313405,1.12194328571429,0.201673264285714,0.203411214285714,"True"
4.04928714285714,0.478410857142857,69.9416571428572,0.232403571428571,0.0172108428571429,0.197178714285714,1.47936571428571,0.891342,3.15158714285714,0.192424571428571,4.27704857142857,13.8622893085714,0.785411714285714,0.326306571428571,3.41787857142857,1751.88142857143,0.904663857142857,14.38611,0.218148571428571,1.34653571428571,-0.448011828571429,0.340359142857143,236.688857142857,2.89558428571429,0.472897428571429,0.108344935714286,36.2868714285714,1.48988285714286,0.133068142857143,0.340048714285714,7.17944285714286,1.34613,0.602439857142857,411.391142857143,0.0919759714285714,0.301656857142857,0.288862485714286,-3.60539571428571,1.37065428571429,0.117924285714286,156.367285714286,2.01568285714286,0.388888,2.40768571428571,0.000314317142857143,0.222524285714286,-0.131987424285714,2.09881142857143,0.513420978571429,0.244133428571429,"True"
4.84796305555556,2.33734895833333,29.8179980555556,0.274816666666667,0.00466358319444444,0.197397997222222,1.02736775,0.801434597222222,3.50982416666667,0.201838193055556,4.39118777777778,162.149597222222,0.123833333333333,0.223999031944444,1.81018944444444,521.678930555556,0.215891247222222,12.6502580555556,0.291362097222222,0.662026848611111,0.261984472222222,0.316254513888889,27.1721263888889,5.14767388888889,0.451510305555555,-0.145610359305555,69.4926861111111,1.62791819444444,0.195830883333333,-0.546668322222222,7.75485333333333,0.996345708333333,0.965580680555556,361.419305555556,0.0634073944444444,0.315893458333333,0.1556082,-3.11586733333333,1.30509102777778,0.0650593125,130.113027777778,-31.8815994972222,0.663787211111111,6.51719166666667,0.00695398694444444,0.128996205555556,0.176171695694444,3.12886791666667,2.35514114361111,0.223425430555556,"False"
